card_id,name,set,era,number,sheet_no,owned,imageUrl,url,enriched,enriched_method,variation_type,count,ordered,languages,default_language,available_languages
exdeoxys-069,Phanpy,Deoxys,EX,069,86,no,https://www.serebii.net/card/exdeoxys/69.jpg,https://www.serebii.net/card/exdeoxys/069.shtml,TRUE,web_scraping,expansion stamp,0,FALSE,,EN,EN
exdeoxys-069,Phanpy,Deoxys,EX,069,86,no,https://www.serebii.net/card/exdeoxys/69.jpg,https://www.serebii.net/card/exdeoxys/069.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
exemerald-024,Claydol,Emerald,EX,024,87,no,https://www.serebii.net/card/exemerald/24.jpg,https://www.serebii.net/card/exemerald/024.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
exemerald-024,Claydol,Emerald,EX,024,87,no,https://www.serebii.net/card/exemerald/24.jpg,https://www.serebii.net/card/exemerald/024.shtml,TRUE,web_scraping,expansion stamp,0,FALSE,English,EN,EN
exemerald-034,Linoone,Emerald,EX,034,88,no,https://www.serebii.net/card/exemerald/34.jpg,https://www.serebii.net/card/exemerald/034.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
exemerald-034,Linoone,Emerald,EX,034,88,no,https://www.serebii.net/card/exemerald/34.jpg,https://www.serebii.net/card/exemerald/034.shtml,TRUE,web_scraping,expansion stamp,0,FALSE,,EN,EN
exemerald-043,Baltoy,Emerald,EX,043,89,no,https://www.serebii.net/card/exemerald/43.jpg,https://www.serebii.net/card/exemerald/043.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
exemerald-043,Baltoy,Emerald,EX,043,89,no,https://www.serebii.net/card/exemerald/43.jpg,https://www.serebii.net/card/exemerald/043.shtml,TRUE,web_scraping,expansion stamp,0,FALSE,,EN,EN
exemerald-074,Zigzagoon,Emerald,EX,074,90,no,https://www.serebii.net/card/exemerald/74.jpg,https://www.serebii.net/card/exemerald/074.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
exemerald-074,Zigzagoon,Emerald,EX,074,90,no,https://www.serebii.net/card/exemerald/74.jpg,https://www.serebii.net/card/exemerald/074.shtml,TRUE,web_scraping,expansion stamp,0,FALSE,,EN,EN
mysterioustreasures-105,Teddiursa,Mysterious Treasures,Diamond Pearl,105,91,no,https://www.serebii.net/card/mysterioustreasures/105.jpg,https://www.serebii.net/card/mysterioustreasures/105.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
mysterioustreasures-105,Teddiursa,Mysterious Treasures,Diamond Pearl,105,91,no,https://www.serebii.net/card/mysterioustreasures/105.jpg,https://www.serebii.net/card/mysterioustreasures/105.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,English,EN,EN
mysterioustreasures-105,Teddiursa,Mysterious Treasures,Diamond Pearl,105,91,no,https://www.serebii.net/card/mysterioustreasures/105.jpg,https://www.serebii.net/card/mysterioustreasures/105.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
mysterioustreasures-052,Happiny,Mysterious Treasures,Diamond Pearl,052,92,no,https://www.serebii.net/card/mysterioustreasures/52.jpg,https://www.serebii.net/card/mysterioustreasures/052.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
mysterioustreasures-052,Happiny,Mysterious Treasures,Diamond Pearl,052,92,no,https://www.serebii.net/card/mysterioustreasures/52.jpg,https://www.serebii.net/card/mysterioustreasures/052.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,,EN,EN|JP
mysterioustreasures-052,Happiny,Mysterious Treasures,Diamond Pearl,052,92,no,https://www.serebii.net/card/mysterioustreasures/52.jpg,https://www.serebii.net/card/mysterioustreasures/052.shtml,TRUE,web_scraping,burger_king_collection_2008,0,FALSE,,EN,EN
mysterioustreasures-052,Happiny,Mysterious Treasures,Diamond Pearl,052,92,no,https://www.serebii.net/card/mysterioustreasures/52.jpg,https://www.serebii.net/card/mysterioustreasures/052.shtml,TRUE,web_scraping,countdown_calendar,0,FALSE,,EN,EN
mysterioustreasures-052,Happiny,Mysterious Treasures,Diamond Pearl,052,92,no,https://www.serebii.net/card/mysterioustreasures/52.jpg,https://www.serebii.net/card/mysterioustreasures/052.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
mysterioustreasures-071,Aron,Mysterious Treasures,Diamond Pearl,071,93,no,https://www.serebii.net/card/mysterioustreasures/71.jpg,https://www.serebii.net/card/mysterioustreasures/071.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
mysterioustreasures-071,Aron,Mysterious Treasures,Diamond Pearl,071,93,no,https://www.serebii.net/card/mysterioustreasures/71.jpg,https://www.serebii.net/card/mysterioustreasures/071.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,English,EN,EN
mysterioustreasures-071,Aron,Mysterious Treasures,Diamond Pearl,071,93,no,https://www.serebii.net/card/mysterioustreasures/71.jpg,https://www.serebii.net/card/mysterioustreasures/071.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
mysterioustreasures-093,Pichu,Mysterious Treasures,Diamond Pearl,093,94,no,https://www.serebii.net/card/mysterioustreasures/93.jpg,https://www.serebii.net/card/mysterioustreasures/093.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
mysterioustreasures-093,Pichu,Mysterious Treasures,Diamond Pearl,093,94,no,https://www.serebii.net/card/mysterioustreasures/93.jpg,https://www.serebii.net/card/mysterioustreasures/093.shtml,TRUE,web_scraping,first_edition,0,FALSE,,EN,EN|JP
mysterioustreasures-099,Slakoth,Mysterious Treasures,Diamond Pearl,099,95,no,https://www.serebii.net/card/mysterioustreasures/99.jpg,https://www.serebii.net/card/mysterioustreasures/099.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
mysterioustreasures-099,Slakoth,Mysterious Treasures,Diamond Pearl,099,95,no,https://www.serebii.net/card/mysterioustreasures/99.jpg,https://www.serebii.net/card/mysterioustreasures/099.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,English,EN,EN
mysterioustreasures-099,Slakoth,Mysterious Treasures,Diamond Pearl,099,95,no,https://www.serebii.net/card/mysterioustreasures/99.jpg,https://www.serebii.net/card/mysterioustreasures/099.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
stormfront-033,Budew,Storm Front,Diamond Pearl,033,96,no,https://www.serebii.net/card/stormfront/33.jpg,https://www.serebii.net/card/stormfront/033.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
stormfront-033,Budew,Storm Front,Diamond Pearl,033,96,no,https://www.serebii.net/card/stormfront/33.jpg,https://www.serebii.net/card/stormfront/033.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,English,EN,EN
stormfront-033,Budew,Storm Front,Diamond Pearl,033,96,no,https://www.serebii.net/card/stormfront/33.jpg,https://www.serebii.net/card/stormfront/033.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
stormfront-054,Bidoof,Storm Front,Diamond Pearl,054,97,no,https://www.serebii.net/card/stormfront/54.jpg,https://www.serebii.net/card/stormfront/054.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
stormfront-054,Bidoof,Storm Front,Diamond Pearl,054,97,no,https://www.serebii.net/card/stormfront/54.jpg,https://www.serebii.net/card/stormfront/054.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,English,EN,EN
stormfront-054,Bidoof,Storm Front,Diamond Pearl,054,97,no,https://www.serebii.net/card/stormfront/54.jpg,https://www.serebii.net/card/stormfront/054.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
stormfront-063,Larvitar,Storm Front,Diamond Pearl,063,98,no,https://www.serebii.net/card/stormfront/63.jpg,https://www.serebii.net/card/stormfront/063.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
stormfront-063,Larvitar,Storm Front,Diamond Pearl,063,98,no,https://www.serebii.net/card/stormfront/63.jpg,https://www.serebii.net/card/stormfront/063.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,,EN,EN|JP
stormfront-063,Larvitar,Storm Front,Diamond Pearl,063,98,no,https://www.serebii.net/card/stormfront/63.jpg,https://www.serebii.net/card/stormfront/063.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
dpt-p-squirtle,Squirtle,Dpt-P,10th Anniversary Promos,,99,no,https://www.serebii.net/card/dpt-p/9.jpg,https://www.serebii.net/card/dpt-p/009.shtml,TRUE,web_scraping,10th_anniversary,0,FALSE,Japanese,JP,JP
dpt-p-bulbasaur,Bulbasaur,Dpt-P,10th Anniversary Promos,,100,no,https://www.serebii.net/card/dpt-p/30.jpg,https://www.serebii.net/card/dpt-p/030.shtml,TRUE,web_scraping,10th_anniversary,0,FALSE,Japanese,JP,JP
dp-ppromos-pikachu-tokyo,Pikachu TOKYO,Dpt-P,10th Anniversary Promos,,101,no,https://www.serebii.net/card/dp-ppromos/98.jpg,https://www.serebii.net/card/dp-ppromos/098.shtml,TRUE,web_scraping,10th_anniversary,0,FALSE,Japanese,JP,JP
dp-ppromos-pikachu-fukuoka,Pikachu FUKUOKA,Dpt-P,10th Anniversary Promos,102,102,no,https://www.serebii.net/card/dp-ppromos/102.jpg,https://www.serebii.net/card/dp-ppromos/102.shtml,TRUE,web_scraping,10th_anniversary,0,FALSE,Japanese,JP,JP
dp-ppromos-pikachu-nagoya,Pikachu NAGOYA,Dpt-P,10th Anniversary Promos,101,103,no,https://www.serebii.net/card/dp-ppromos/101.jpg,https://www.serebii.net/card/dp-ppromos/101.shtml,TRUE,web_scraping,10th_anniversary,0,FALSE,Japanese,JP,JP
dp-ppromos-pikachu-osaka,Pikachu OSAKA,Dpt-P,10th Anniversary Promos,100,104,no,https://www.serebii.net/card/dp-ppromos/100.jpg,https://www.serebii.net/card/dp-ppromos/100.shtml,TRUE,web_scraping,10th_anniversary,0,FALSE,Japanese,JP,JP
dp-ppromos-pikachu-yokohama,Pikachu YOKOHAMA,Dpt-P,10th Anniversary Promos,99,105,no,https://www.serebii.net/card/dp-ppromos/99.jpg,https://www.serebii.net/card/dp-ppromos/99.shtml,TRUE,web_scraping,10th_anniversary,0,FALSE,Japanese,JP,JP
dp-ppromos-charmander,Charmander,Dpt-P,10th Anniversary Promos,124,106,no,https://www.serebii.net/card/dp-ppromos/124.jpg,https://www.serebii.net/card/dp-ppromos/124.shtml,TRUE,web_scraping,normal,0,FALSE,Japanese,JP,JP
dp-ppromos-treecko,Treecko,Dpt-P,10th Anniversary Promos,37,107,no,https://www.serebii.net/card/pcgpromos/37.jpg,https://www.serebii.net/card/pcgpromos/037.shtml,TRUE,web_scraping,pokemon_center,0,FALSE,Japanese,JP,JP
popseries2-016,Pikachu, POP Series 2,POP series,016,108,no,https://www.serebii.net/card/popseries2/16.jpg,https://www.serebii.net/card/popseries2/016.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
popseries2-016,Pikachu, POP Series 2,POP series,016,108,no,https://www.serebii.net/card/popseries2/16.jpg,https://www.serebii.net/card/popseries2/016.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,,EN,EN|JP
popseries3-012,Ditto MR MIME, POP Series 3,POP series,012,109,no,https://www.serebii.net/card/popseries3/12.jpg,https://www.serebii.net/card/popseries3/012.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
popseries3-012,Ditto MR MIME, POP Series 3,POP series,012,109,no,https://www.serebii.net/card/popseries3/12.jpg,https://www.serebii.net/card/popseries3/012.shtml,TRUE,manually,meiji,,,Japanese,JP,JP
popseries8-014,Happiny, POP Series 8,POP series,014,110,no,https://www.serebii.net/card/popseries8/14.jpg,https://www.serebii.net/card/popseries8/014.shtml,TRUE,web_scraping,cosmos_holo,0,FALSE,,EN,EN
popseries8-014,Happiny, POP Series 8,POP series,014,110,no,https://www.serebii.net/card/popseries8/14.jpg,https://www.serebii.net/card/popseries8/014.shtml,TRUE,web_scraping,meiji,0,FALSE,Japanese,JP,JP
platinum-103,Wurmple,Platinum,Platinum,103,111,no,https://www.serebii.net/card/platinum/103.jpg,https://www.serebii.net/card/platinum/103.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
platinum-103,Wurmple,Platinum,Platinum,103,111,no,https://www.serebii.net/card/platinum/103.jpg,https://www.serebii.net/card/platinum/103.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,English,EN,EN
platinum-103,Wurmple,Platinum,Platinum,103,111,no,https://www.serebii.net/card/platinum/103.jpg,https://www.serebii.net/card/platinum/103.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
platinum-080,Lickitung,Platinum,Platinum,080,112,no,https://www.serebii.net/card/platinum/80.jpg,https://www.serebii.net/card/platinum/080.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
platinum-080,Lickitung,Platinum,Platinum,080,112,no,https://www.serebii.net/card/platinum/80.jpg,https://www.serebii.net/card/platinum/080.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,English,EN,EN
platinum-080,Lickitung,Platinum,Platinum,080,112,no,https://www.serebii.net/card/platinum/80.jpg,https://www.serebii.net/card/platinum/080.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
platinum-082,Mareep,Platinum,Platinum,082,113,no,https://www.serebii.net/card/platinum/82.jpg,https://www.serebii.net/card/platinum/082.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
platinum-082,Mareep,Platinum,Platinum,082,113,no,https://www.serebii.net/card/platinum/82.jpg,https://www.serebii.net/card/platinum/082.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,English,EN,EN
platinum-082,Mareep,Platinum,Platinum,082,113,no,https://www.serebii.net/card/platinum/82.jpg,https://www.serebii.net/card/platinum/082.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
platinum-132,Whismur,Platinum,Platinum,132,115,no,https://www.serebii.net/card/supremevictors/132.jpg,https://www.serebii.net/card/supremevictors/132.shtml,TRUE,web_scraping,normal,0,FALSE,,EN,EN|JP
platinum-132,Whismur,Platinum,Platinum,132,115,no,https://www.serebii.net/card/supremevictors/132.jpg,https://www.serebii.net/card/supremevictors/132.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,English,EN,EN
platinum-132,Whismur,Platinum,Platinum,132,115,no,https://www.serebii.net/card/supremevictors/132.jpg,https://www.serebii.net/card/supremevictors/132.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
platinum-071,Minun,Supreme Victors,Platinum,071,116,no,https://www.serebii.net/card/supremevictors/71.jpg,https://www.serebii.net/card/supremevictors/071.shtml,TRUE,web_scraping,normal,0,FALSE,,EN,EN|JP
platinum-071,Minun,Supreme Victors,Platinum,071,116,no,https://www.serebii.net/card/supremevictors/71.jpg,https://www.serebii.net/card/supremevictors/071.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,English,EN,EN
platinum-071,Minun,Supreme Victors,Platinum,071,116,no,https://www.serebii.net/card/supremevictors/71.jpg,https://www.serebii.net/card/supremevictors/071.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
platinum-076,Plusle,Supreme Victors,Platinum,076,117,no,https://www.serebii.net/card/supremevictors/76.jpg,https://www.serebii.net/card/supremevictors/076.shtml,TRUE,web_scraping,normal,0,FALSE,,EN,EN|JP
platinum-076,Plusle,Supreme Victors,Platinum,076,117,no,https://www.serebii.net/card/supremevictors/76.jpg,https://www.serebii.net/card/supremevictors/076.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,English,EN,EN|JP
platinum-076,Plusle,Supreme Victors,Platinum,076,117,no,https://www.serebii.net/card/supremevictors/76.jpg,https://www.serebii.net/card/supremevictors/076.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
arceus-060,Cherubi,Arceus,Platinum,060,118,no,https://www.serebii.net/card/arceus/60.jpg,https://www.serebii.net/card/arceus/060.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
arceus-060,Cherubi,Arceus,Platinum,060,118,no,https://www.serebii.net/card/arceus/60.jpg,https://www.serebii.net/card/arceus/060.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,English,EN,EN
arceus-060,Cherubi,Arceus,Platinum,060,118,no,https://www.serebii.net/card/arceus/60.jpg,https://www.serebii.net/card/arceus/060.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
arceus-075,Snorunt,Arceus,Platinum,075,119,no,https://www.serebii.net/card/arceus/75.jpg,https://www.serebii.net/card/arceus/075.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
arceus-075,Snorunt,Arceus,Platinum,075,119,no,https://www.serebii.net/card/arceus/75.jpg,https://www.serebii.net/card/arceus/075.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,English,EN,EN
arceus-075,Snorunt,Arceus,Platinum,075,119,no,https://www.serebii.net/card/arceus/75.jpg,https://www.serebii.net/card/arceus/075.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
heartgoldsoulsilver-013,Wobbuffet,HeartGold & SoulSilver,Heart Gold Soul Silver,013,120,no,https://www.serebii.net/card/heartgoldsoulsilver/13.jpg,https://www.serebii.net/card/heartgoldsoulsilver/013.shtml,TRUE,web_scraping,holo,0,FALSE,,EN,EN
heartgoldsoulsilver-013,Wobbuffet,HeartGold & SoulSilver,Heart Gold Soul Silver,013,120,no,https://www.serebii.net/card/heartgoldsoulsilver/13.jpg,https://www.serebii.net/card/heartgoldsoulsilver/013.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,English,EN,EN
heartgoldsoulsilver-013,Wobbuffet,HeartGold & SoulSilver,Heart Gold Soul Silver,013,120,no,https://www.serebii.net/card/heartgoldsoulsilver/13.jpg,https://www.serebii.net/card/heartgoldsoulsilver/013.shtml,TRUE,web_scraping,first_edition_(holo),0,FALSE,Japanese,JP,JP
heartgoldsoulsilver-013,Wobbuffet,HeartGold & SoulSilver,Heart Gold Soul Silver,013,120,no,https://www.serebii.net/card/heartgoldsoulsilver/13.jpg,https://www.serebii.net/card/heartgoldsoulsilver/013.shtml,TRUE,web_scraping,first_edition_(reverse_holo),0,FALSE,Japanese,JP,JP
heartgoldsoulsilver-025,Ledian,HeartGold & SoulSilver,Heart Gold Soul Silver,025,121,no,https://www.serebii.net/card/heartgoldsoulsilver/25.jpg,https://www.serebii.net/card/heartgoldsoulsilver/025.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
heartgoldsoulsilver-025,Ledian,HeartGold & SoulSilver,Heart Gold Soul Silver,025,121,no,https://www.serebii.net/card/heartgoldsoulsilver/25.jpg,https://www.serebii.net/card/heartgoldsoulsilver/025.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,English,EN,EN|JP
heartgoldsoulsilver-025,Ledian,HeartGold & SoulSilver,Heart Gold Soul Silver,025,121,no,https://www.serebii.net/card/heartgoldsoulsilver/25.jpg,https://www.serebii.net/card/heartgoldsoulsilver/025.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
heartgoldsoulsilver-025,Ledian,HeartGold & SoulSilver,Heart Gold Soul Silver,025,121,no,https://www.serebii.net/card/heartgoldsoulsilver/25.jpg,https://www.serebii.net/card/heartgoldsoulsilver/025.shtml,TRUE,web_scraping,first_edition_(reverse_holo),0,FALSE,Japanese,JP,JP
heartgoldsoulsilver-031,Sunflora,HeartGold & SoulSilver,Heart Gold Soul Silver,031,122,no,https://www.serebii.net/card/heartgoldsoulsilver/31.jpg,https://www.serebii.net/card/heartgoldsoulsilver/031.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN
heartgoldsoulsilver-031,Sunflora,HeartGold & SoulSilver,Heart Gold Soul Silver,031,122,no,https://www.serebii.net/card/heartgoldsoulsilver/31.jpg,https://www.serebii.net/card/heartgoldsoulsilver/031.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,English,EN,EN
heartgoldsoulsilver-031,Sunflora,HeartGold & SoulSilver,Heart Gold Soul Silver,031,122,no,https://www.serebii.net/card/heartgoldsoulsilver/31.jpg,https://www.serebii.net/card/heartgoldsoulsilver/031.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
heartgoldsoulsilver-031,Sunflora,HeartGold & SoulSilver,Heart Gold Soul Silver,031,122,no,https://www.serebii.net/card/heartgoldsoulsilver/31.jpg,https://www.serebii.net/card/heartgoldsoulsilver/031.shtml,TRUE,web_scraping,first_edition_(reverse_holo),0,FALSE,Japanese,JP,JP
heartgoldsoulsilver-025,Ledyba,HeartGold & SoulSilver,Heart Gold Soul Silver,071,123,no,https://www.serebii.net/card/heartgoldsoulsilver/25.jpg,https://www.serebii.net/card/heartgoldsoulsilver/025.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
heartgoldsoulsilver-025,Ledyba,HeartGold & SoulSilver,Heart Gold Soul Silver,071,123,no,https://www.serebii.net/card/heartgoldsoulsilver/25.jpg,https://www.serebii.net/card/heartgoldsoulsilver/025.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,English,EN,EN|JP
heartgoldsoulsilver-025,Ledyba,HeartGold & SoulSilver,Heart Gold Soul Silver,071,123,no,https://www.serebii.net/card/heartgoldsoulsilver/25.jpg,https://www.serebii.net/card/heartgoldsoulsilver/025.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
heartgoldsoulsilver-025,Ledyba,HeartGold & SoulSilver,Heart Gold Soul Silver,071,123,no,https://www.serebii.net/card/heartgoldsoulsilver/25.jpg,https://www.serebii.net/card/heartgoldsoulsilver/025.shtml,TRUE,web_scraping,first_edition_(reverse_holo),0,FALSE,Japanese,JP,JP
heartgoldsoulsilver-085,Sunkern,HeartGold & SoulSilver,Heart Gold Soul Silver,085,124,no,https://www.serebii.net/card/heartgoldsoulsilver/85.jpg,https://www.serebii.net/card/heartgoldsoulsilver/085.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN
heartgoldsoulsilver-085,Sunkern,HeartGold & SoulSilver,Heart Gold Soul Silver,085,124,no,https://www.serebii.net/card/heartgoldsoulsilver/85.jpg,https://www.serebii.net/card/heartgoldsoulsilver/085.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,English,EN,EN
heartgoldsoulsilver-085,Sunkern,HeartGold & SoulSilver,Heart Gold Soul Silver,085,124,no,https://www.serebii.net/card/heartgoldsoulsilver/85.jpg,https://www.serebii.net/card/heartgoldsoulsilver/085.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
heartgoldsoulsilver-085,Sunkern,HeartGold & SoulSilver,Heart Gold Soul Silver,085,124,no,https://www.serebii.net/card/heartgoldsoulsilver/85.jpg,https://www.serebii.net/card/heartgoldsoulsilver/085.shtml,TRUE,web_scraping,first_edition_(reverse_holo),0,FALSE,Japanese,JP,JP
undaunted-006,Magcargo,Undaunted,Heart Gold Soul Silver,006,125,no,https://www.serebii.net/card/undaunted/6.jpg,https://www.serebii.net/card/undaunted/006.shtml,TRUE,web_scraping,holo,0,FALSE,,EN,EN|JP
undaunted-006,Magcargo,Undaunted,Heart Gold Soul Silver,006,125,no,https://www.serebii.net/card/undaunted/6.jpg,https://www.serebii.net/card/undaunted/006.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,English,EN,EN|JP
undaunted-006,Magcargo,Undaunted,Heart Gold Soul Silver,006,125,no,https://www.serebii.net/card/undaunted/6.jpg,https://www.serebii.net/card/undaunted/006.shtml,TRUE,web_scraping,first_edition_(holo),0,FALSE,Japanese,JP,JP
undaunted-006,Magcargo,Undaunted,Heart Gold Soul Silver,006,125,no,https://www.serebii.net/card/undaunted/6.jpg,https://www.serebii.net/card/undaunted/006.shtml,TRUE,web_scraping,first_edition_(reverse_holo),0,FALSE,Japanese,JP,JP
undaunted-067,Slugma,Undaunted,Heart Gold Soul Silver,067,126,no,https://www.serebii.net/card/undaunted/67.jpg,https://www.serebii.net/card/undaunted/067.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
undaunted-067,Slugma,Undaunted,Heart Gold Soul Silver,067,126,no,https://www.serebii.net/card/undaunted/67.jpg,https://www.serebii.net/card/undaunted/067.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,English,EN,EN|JP
undaunted-067,Slugma,Undaunted,Heart Gold Soul Silver,067,126,no,https://www.serebii.net/card/undaunted/67.jpg,https://www.serebii.net/card/undaunted/067.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
undaunted-067,Slugma,Undaunted,Heart Gold Soul Silver,067,126,no,https://www.serebii.net/card/undaunted/67.jpg,https://www.serebii.net/card/undaunted/067.shtml,TRUE,web_scraping,first_edition_(reverse_holo),0,FALSE,Japanese,JP,JP
triumphant-015,Shroomish,Triumphant,Heart Gold Soul Silver,015,127,no,https://www.serebii.net/card/triumphant/15.jpg,https://www.serebii.net/card/triumphant/015.shtml,TRUE,web_scraping,normal,0,FALSE,,EN,EN|JP
triumphant-015,Shroomish,Triumphant,Heart Gold Soul Silver,015,127,no,https://www.serebii.net/card/triumphant/15.jpg,https://www.serebii.net/card/triumphant/015.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,English,EN,EN
triumphant-015,Shroomish,Triumphant,Heart Gold Soul Silver,015,127,no,https://www.serebii.net/card/triumphant/15.jpg,https://www.serebii.net/card/triumphant/015.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
Triumphant-058,Bronzor,Triumphant,Heart Gold Soul Silver,065,128,no,https://www.serebii.net/card/triumphant/58.jpg,https://www.serebii.net/card/triumphant/058.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
Triumphant-058,Bronzor,Triumphant,Heart Gold Soul Silver,065,128,no,https://www.serebii.net/card/triumphant/58.jpg,https://www.serebii.net/card/triumphant/058.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
Triumphant-058,Bronzor,Triumphant,Heart Gold Soul Silver,065,128,no,https://www.serebii.net/card/triumphant/58.jpg,https://www.serebii.net/card/triumphant/058.shtml,TRUE,web_scraping,first_edition_(reverse_holo),0,FALSE,Japanese,JP,JP
Triumphant-058,Bronzor,Triumphant,Heart Gold Soul Silver,065,128,no,https://www.serebii.net/card/triumphant/58.jpg,https://www.serebii.net/card/triumphant/058.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,English,EN,EN|JP
legendarytreasures-083,Stunfisk,Legendary Treasures,Black and White,083,129,no,https://www.serebii.net/card/legendarytreasures/83.jpg,https://www.serebii.net/card/legendarytreasures/083.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
legendarytreasures-083,Stunfisk,Legendary Treasures,Black and White,083,129,no,https://www.serebii.net/card/legendarytreasures/83.jpg,https://www.serebii.net/card/legendarytreasures/083.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,English,EN,EN|JP
legendarytreasures-083,Stunfisk,Legendary Treasures,Black and White,083,129,no,https://www.serebii.net/card/legendarytreasures/83.jpg,https://www.serebii.net/card/legendarytreasures/083.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
legendarytreasures-083,Stunfisk,Legendary Treasures,Black and White,083,129,no,https://www.serebii.net/card/legendarytreasures/83.jpg,https://www.serebii.net/card/legendarytreasures/083.shtml,TRUE,web_scraping,first_edition_(reverse_holo),0,FALSE,Japanese,JP,JP
legendarytreasures-009,Sewaddle,Legendary Treasures,Black and White,009,130,no,https://www.serebii.net/card/legendarytreasures/9.jpg,https://www.serebii.net/card/legendarytreasures/009.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
